Customer ID,Time with Company (in Months),Contract Type,Internet Service Provider,Total Charges,Predicted Churn,Risk Level,Predicted Probability
2869-ADAWR,45,Month-to-month,Fiber optic,4016.85,Yes,2_Medium,0.6276609507691077
9746-UGFAC,22,One year,No,450.65,No,1_Low,0.07582762366043708
6692-YQHXC,16,Month-to-month,Fiber optic,1205.5,Yes,3_High,0.7428992534985609
0420-TXVSG,66,Two year,DSL,4428.45,No,1_Low,0.014159574046782437
4291-TPNFG,72,Two year,DSL,5980.55,No,1_Low,0.013377045564449427
6993-OHLXR,2,Month-to-month,Fiber optic,119.75,Yes,3_High,0.8354108995789012
4075-JFPGR,51,One year,Fiber optic,4619.55,No,1_Low,0.29809000043273665
3653-NCRDJ,43,One year,No,776.25,No,1_Low,0.02468978580215229
3521-HTQTV,34,Two year,No,980.35,No,1_Low,0.01975846073580853
3511-APPBJ,23,One year,Fiber optic,2292.75,Yes,2_Medium,0.5490093731278831
4525-VZCZG,54,One year,Fiber optic,5826.65,Yes,2_Medium,0.40552289688714305
3174-RKMOW,35,Month-to-month,Fiber optic,3782.4,Yes,3_High,0.7252194056238056
9283-LZQOH,13,Month-to-month,Fiber optic,896.75,Yes,3_High,0.7964866702927175
6128-DAFVY,56,Month-to-month,DSL,2564.95,No,1_Low,0.23081474359173515
5160-UXJED,17,One year,DSL,681.4,No,1_Low,0.313708651725912
3635-JBPSG,15,Two year,DSL,603.0,No,1_Low,0.21989448227407452
0871-URUWO,13,Month-to-month,Fiber optic,1359.0,Yes,3_High,0.85130754712053
3214-IYUUQ,61,One year,Fiber optic,5860.7,No,1_Low,0.10337003401480054
7892-POOKP,28,Month-to-month,Fiber optic,3046.05,Yes,3_High,0.7875484971653005
2372-HWUHI,2,Month-to-month,DSL,81.25,Yes,3_High,0.72105359271079
5198-EFNBM,57,One year,Fiber optic,5199.8,Yes,2_Medium,0.44811948586947403
8668-KNZTI,52,One year,DSL,2790.65,No,1_Low,0.05677474983846559
2530-FMFXO,56,Two year,Fiber optic,5873.75,No,1_Low,0.3344726598230822
6968-MHOMU,58,One year,DSL,2689.35,No,1_Low,0.1240209825890989
7577-SWIFR,1,Month-to-month,Fiber optic,89.25,Yes,3_High,0.910450359639913
8640-SDGKB,4,Month-to-month,DSL,299.7,Yes,2_Medium,0.6769121153976979
8696-JKZNU,37,Month-to-month,Fiber optic,2841.55,Yes,3_High,0.7621401764895975
6457-USBER,1,Month-to-month,Fiber optic,80.8,Yes,3_High,0.8906896261349487
6557-BZXLQ,16,Month-to-month,Fiber optic,1043.3,Yes,3_High,0.7800903317677762
3946-JEWRQ,47,One year,Fiber optic,4563.0,Yes,2_Medium,0.6296416223765949
6608-QQLVK,1,Month-to-month,DSL,50.5,Yes,3_High,0.750667510045319
4009-ALQFH,25,Month-to-month,Fiber optic,2369.05,Yes,3_High,0.7709044877647764
1352-HNSAW,72,Two year,Fiber optic,8220.4,No,1_Low,0.1330469804595595
9705-ZJBCG,13,One year,DSL,701.05,No,1_Low,0.14518162003014012
4625-EWPTF,8,Month-to-month,DSL,226.45,Yes,2_Medium,0.6947368996419602
3005-NFMTA,55,Month-to-month,Fiber optic,5617.75,Yes,3_High,0.7760323075596179
7426-GSWPO,64,Month-to-month,Fiber optic,6548.65,Yes,2_Medium,0.5627838542811076
1421-HCERK,30,Month-to-month,Fiber optic,3181.8,Yes,2_Medium,0.4908205195867959
0685-MLYYM,2,Month-to-month,Fiber optic,154.85,Yes,3_High,0.8648995923643723
7691-XVTZH,68,Two year,Fiber optic,5974.3,No,1_Low,0.15353828534240535
4280-DLSHD,8,Month-to-month,DSL,445.85,Yes,2_Medium,0.4798320040657442
5732-IKGQH,52,One year,Fiber optic,5481.25,No,1_Low,0.3185731134068624
9419-IPPBE,51,One year,Fiber optic,4554.85,Yes,2_Medium,0.5627199011786213
3807-XHCJH,1,Month-to-month,No,20.0,Yes,2_Medium,0.5142246624503091
4523-WXCEF,59,Month-to-month,Fiber optic,6039.9,Yes,2_Medium,0.6970430610187037
4897-QSUYC,1,Month-to-month,No,20.15,Yes,2_Medium,0.47528874198956367
3279-DYZQM,71,Two year,No,1378.45,No,1_Low,0.0010302702863062404
1710-RCXUS,51,One year,Fiber optic,4614.55,Yes,2_Medium,0.4077569279368566
8212-CRQXP,22,Month-to-month,Fiber optic,1706.45,Yes,3_High,0.7338855674776473
0702-PGIBZ,4,Month-to-month,Fiber optic,364.55,Yes,3_High,0.9053244439358861
2403-BCASL,41,One year,Fiber optic,4534.9,Yes,2_Medium,0.6380291071721533
0264-CNITK,71,Two year,No,1389.6,No,1_Low,0.0009492025191401848
5816-JMLGY,70,Two year,DSL,5717.85,No,1_Low,0.02447749408040144
3440-JPSCL,6,Month-to-month,Fiber optic,547.65,Yes,3_High,0.7324943419922653
1965-DDBWU,16,Month-to-month,Fiber optic,1448.6,Yes,3_High,0.719106651598151
8232-CTLKO,66,Two year,DSL,3996.8,No,1_Low,0.029546156742060847
1099-GODLO,1,Two year,No,20.35,No,1_Low,0.1274027798413974
7971-HLVXI,72,Two year,Fiber optic,6130.85,No,1_Low,0.15803264028942757
5014-WUQMG,47,One year,Fiber optic,4391.45,No,1_Low,0.3486054869849366
9541-PWTWO,52,Two year,DSL,4233.95,No,1_Low,0.07154880241532775
9958-MEKUC,72,Two year,Fiber optic,7517.7,No,1_Low,0.06016983279107252
7599-NTMDP,62,Two year,DSL,3008.55,No,1_Low,0.006943654636969103
3066-RRJIO,1,Month-to-month,Fiber optic,69.95,Yes,3_High,0.8265243803813234
7311-MQJCH,5,One year,No,99.6,No,1_Low,0.2971207400528636
8132-YPVBX,6,Month-to-month,Fiber optic,514.6,Yes,3_High,0.765912783524736
3259-KNMRR,57,Two year,DSL,4438.2,No,1_Low,0.08134379764824769
8845-LWKGE,30,One year,DSL,1985.15,No,1_Low,0.2608028206354519
1494-EJZDW,10,Two year,No,220.8,No,1_Low,0.07255846304111979
5144-TVGLP,38,Month-to-month,Fiber optic,3653.0,Yes,3_High,0.844155266821073
7343-EOBEU,3,Month-to-month,No,89.05,Yes,2_Medium,0.4801682880816517
6439-LAJXL,9,Month-to-month,DSL,593.85,No,1_Low,0.30986481574821595
0224-RLWWD,2,Month-to-month,DSL,89.3,Yes,3_High,0.7987657154668525
8375-DKEBR,1,Month-to-month,Fiber optic,69.6,Yes,3_High,0.8936958442981615
5099-BAILX,43,Month-to-month,Fiber optic,4687.9,Yes,2_Medium,0.6492245382328684
8731-WBBMB,26,Month-to-month,DSL,2078.55,No,1_Low,0.24663354968530476
2672-TGEFF,37,Month-to-month,Fiber optic,3340.55,Yes,3_High,0.7623038511160896
5726-CVNYA,8,Two year,No,146.6,No,1_Low,0.10216641029997839
2675-OTVVJ,31,Month-to-month,Fiber optic,2807.65,Yes,3_High,0.728739607349795
2907-ILJBN,11,One year,No,233.9,No,1_Low,0.1653634238582718
0869-PAPRP,26,Month-to-month,Fiber optic,2067.0,Yes,3_High,0.71514914601608
5981-ITEMU,40,Month-to-month,Fiber optic,3706.95,Yes,3_High,0.7525129006672411
7964-VEXDG,21,Month-to-month,Fiber optic,1747.2,Yes,3_High,0.7176908815936524
4933-BSAIP,40,Two year,No,780.1,No,1_Low,0.008006892174174563
2080-CAZNM,41,Month-to-month,Fiber optic,4133.95,Yes,3_High,0.8066569675312164
5846-QFDFI,33,Month-to-month,Fiber optic,2888.7,No,1_Low,0.38417799798888286
1657-DYMBM,53,Two year,No,1110.05,No,1_Low,0.0034705259690831275
7872-BAAZR,53,One year,No,1007.9,No,1_Low,0.008889237647981163
1723-HKXJQ,42,Month-to-month,Fiber optic,4273.45,Yes,3_High,0.8160029981880322
5671-RQRLP,70,Two year,Fiber optic,5411.4,No,1_Low,0.11769391882643634
3723-BFBGR,24,Month-to-month,DSL,1291.3,No,1_Low,0.3912966212806612
7253-UVNDW,46,Two year,DSL,2460.15,No,1_Low,0.018249398926845416
3733-ZEECP,22,Month-to-month,DSL,1232.9,Yes,2_Medium,0.43357875357767045
3007-FDPEA,2,Month-to-month,No,39.85,Yes,2_Medium,0.44026809398728856
3162-ZJZFU,53,Month-to-month,Fiber optic,4779.45,Yes,2_Medium,0.4987196483195203
3815-SLMEF,3,Month-to-month,DSL,139.35,Yes,2_Medium,0.47347527965856384
0013-EXCHZ,3,Month-to-month,Fiber optic,267.4,Yes,3_High,0.7751807356193867
2075-RMJIK,5,Month-to-month,DSL,232.55,Yes,2_Medium,0.5345211808720817
8775-ERLNB,1,Month-to-month,Fiber optic,74.3,Yes,3_High,0.884057916408122
5301-GAUUY,32,Month-to-month,Fiber optic,2596.15,Yes,2_Medium,0.6014544617646117
2888-ADFAO,47,Two year,No,1041.8,No,1_Low,0.007347642087479869
5356-KZCKT,58,Two year,No,1513.6,No,1_Low,0.005236672624971456
7722-VJRQD,72,Two year,DSL,4549.05,No,1_Low,0.011395365953546614
9030-QGZNL,8,Two year,No,161.65,No,1_Low,0.08022162785745776
4184-TJFAN,3,Month-to-month,Fiber optic,273.75,Yes,2_Medium,0.6919950197992857
1576-PFZIW,70,Two year,Fiber optic,7511.9,No,1_Low,0.1316982139173456
1248-DYXUB,52,Two year,No,1229.1,No,1_Low,0.005739270289526367
0305-SQECB,11,One year,DSL,402.6,No,1_Low,0.30948033285222654
4322-RCYMT,68,One year,DSL,5293.95,No,1_Low,0.058687707166344916
7471-MQPOS,71,One year,DSL,5139.65,No,1_Low,0.04835208317713098
8080-DDEMJ,1,Month-to-month,DSL,45.1,Yes,3_High,0.7693829251618647
7776-QWNFX,30,Month-to-month,DSL,1527.5,No,1_Low,0.28574942365300504
6135-OZQVA,7,Month-to-month,DSL,404.35,Yes,2_Medium,0.6593371084302534
8869-TORSS,48,One year,DSL,2896.4,No,1_Low,0.041478782843761476
2668-TZSPS,1,Month-to-month,No,20.45,Yes,2_Medium,0.417190489687951
2070-FNEXE,7,Month-to-month,Fiber optic,503.6,Yes,2_Medium,0.6608523051276463
2632-IVXVF,68,Two year,Fiber optic,7511.3,No,1_Low,0.14246884769753212
9638-JIQYA,2,Month-to-month,DSL,49.7,Yes,3_High,0.7945991303210295
3034-ZBEQN,48,One year,DSL,1604.5,No,1_Low,0.04720011482099243
2474-BRUCM,40,Month-to-month,Fiber optic,4086.3,Yes,3_High,0.76911330211623
3916-NRPAP,3,Month-to-month,Fiber optic,256.75,Yes,3_High,0.7698643398265577
5222-IMUKT,32,Month-to-month,Fiber optic,2871.5,Yes,3_High,0.7841754039500715
1013-QCWAM,66,Month-to-month,Fiber optic,6690.75,Yes,3_High,0.7519220157697858
5949-XIKAE,8,Month-to-month,Fiber optic,680.05,Yes,3_High,0.8372055829701983
7115-IRDHS,72,Two year,No,1830.05,No,1_Low,0.0012903220308946649
4320-QMLLA,7,Month-to-month,DSL,370.4,Yes,2_Medium,0.6399036132029102
4927-WWOOZ,2,Month-to-month,Fiber optic,171.45,Yes,3_High,0.8971478505589211
1343-EHPYB,63,Month-to-month,Fiber optic,6603.0,Yes,3_High,0.7146249721513811
9507-EXLTT,1,Month-to-month,Fiber optic,79.35,Yes,3_High,0.8363705505030871
3199-XGZCY,8,Month-to-month,Fiber optic,576.7,Yes,3_High,0.8728141117175509
8930-XOTDP,18,Month-to-month,DSL,1082.8,Yes,2_Medium,0.5352160102109006
7129-CAKJW,17,Month-to-month,Fiber optic,1345.65,Yes,2_Medium,0.6802423519767654
6134-KWTBV,62,Two year,No,1429.65,No,1_Low,0.002507108116322529
9286-DOJGF,38,Month-to-month,Fiber optic,2869.85,Yes,2_Medium,0.6290916172057118
5331-RGMTT,54,Month-to-month,Fiber optic,5295.7,Yes,3_High,0.7311661411214698
1833-TCXKK,45,Month-to-month,Fiber optic,4882.8,Yes,3_High,0.7120575029593491
2346-LOCWC,58,Two year,No,1191.4,No,1_Low,0.0026783945978467007
3055-VTCGS,63,One year,DSL,3503.5,No,1_Low,0.04608678008380419
3923-CSIHK,50,Month-to-month,Fiber optic,3444.85,Yes,2_Medium,0.5373353390315281
1057-FOGLZ,18,Month-to-month,No,391.7,No,1_Low,0.17602491193608966
9480-BQJEI,62,One year,Fiber optic,5731.45,No,1_Low,0.2413968303573266
9619-GSATL,43,One year,DSL,2444.25,No,1_Low,0.07410599063254934
5286-YHCVC,72,Two year,Fiber optic,7470.1,No,1_Low,0.2109485982092059
6927-WTFIV,20,Month-to-month,Fiber optic,1389.2,Yes,2_Medium,0.6876967729024226
9128-CPXKI,59,Two year,Fiber optic,5655.45,No,1_Low,0.2733714587361239
6549-YMFAW,9,Month-to-month,No,204.55,No,1_Low,0.37430442947300674
5438-QMDDL,19,Month-to-month,DSL,1130.85,Yes,2_Medium,0.4304661153380021
9688-YGXVR,44,Month-to-month,Fiber optic,3973.2,Yes,2_Medium,0.5361456950132958
2153-MREFK,37,One year,Fiber optic,3754.6,Yes,2_Medium,0.4085062205535042
2424-WVHPL,1,Month-to-month,Fiber optic,74.7,Yes,3_High,0.7840636404132826
5397-NSKQG,67,Two year,DSL,3281.65,No,1_Low,0.018102651942502133
0487-RPVUM,61,Month-to-month,Fiber optic,5943.65,No,1_Low,0.28133466250425265
5985-TBABQ,32,One year,DSL,2282.95,No,1_Low,0.2495797997764612
2080-GKCWQ,2,Month-to-month,Fiber optic,151.75,Yes,3_High,0.7875977495735452
4926-UMJZD,31,Month-to-month,DSL,1498.55,No,1_Low,0.19822877523771343
1972-XMUWV,65,Two year,DSL,3808.2,No,1_Low,0.01633184904995556
5914-DVBWJ,18,Month-to-month,Fiber optic,1505.85,Yes,3_High,0.711933800617439
3097-IDVPU,19,Month-to-month,DSL,910.45,Yes,2_Medium,0.48685511827600847
7977-HXJKU,21,Two year,No,397.0,No,1_Low,0.037246613048463155
2122-SZZZD,44,One year,No,835.5,No,1_Low,0.01785611638464117
2077-MPJQO,7,Month-to-month,Fiber optic,533.05,Yes,3_High,0.891047563415638
7277-KAMWT,13,Two year,No,268.45,No,1_Low,0.05844345846577
3207-OYBWH,57,Month-to-month,Fiber optic,5427.05,Yes,2_Medium,0.541954276386393
9102-OXKFY,59,Two year,DSL,3116.15,No,1_Low,0.021990145060375138
4983-CCWMC,3,Month-to-month,Fiber optic,207.4,Yes,3_High,0.8173054085997615
5743-KHMNA,71,Two year,No,1898.1,No,1_Low,0.0016502262597621231
4475-NVTLU,45,Two year,No,903.7,No,1_Low,0.009655143082904674
8627-ZYGSZ,47,One year,Fiber optic,3650.35,Yes,2_Medium,0.401090200993168
2454-RPBRZ,12,Month-to-month,Fiber optic,1060.2,Yes,3_High,0.8485229994641972
6663-JOCQO,31,One year,DSL,2344.5,No,1_Low,0.12457546783473149
5968-VXZLG,2,Month-to-month,DSL,87.9,Yes,2_Medium,0.6853722050188098
6586-MYGKD,70,Two year,DSL,5289.8,No,1_Low,0.022267852358466157
2108-GLPQB,25,Month-to-month,DSL,1405.3,No,1_Low,0.3702213214479937
6908-VVYHM,65,Month-to-month,Fiber optic,5931.0,Yes,2_Medium,0.5743379981014594
4439-YRNVD,10,Month-to-month,DSL,374.0,Yes,2_Medium,0.5122944580648215
4193-ORFCL,1,Month-to-month,DSL,45.1,Yes,2_Medium,0.6892210079665967
4647-XXZAM,6,Month-to-month,DSL,285.2,Yes,2_Medium,0.5949935308047618
3097-NQYSN,2,Month-to-month,Fiber optic,156.35,Yes,3_High,0.8951998661670272
4290-BSXUX,3,Month-to-month,Fiber optic,251.75,Yes,3_High,0.7287070692691796
7488-MXJIV,4,Month-to-month,Fiber optic,321.65,Yes,3_High,0.9119936043563298
9717-IOAAF,27,Two year,No,788.55,No,1_Low,0.047703016355921286
2900-PHPLN,70,Two year,No,1462.05,No,1_Low,0.001608554107626056
8203-XJZRC,1,Month-to-month,No,20.25,Yes,2_Medium,0.4164878458120726
8051-HJRLT,1,Month-to-month,Fiber optic,70.55,Yes,3_High,0.8949932148742351
4111-BNXIF,67,Two year,DSL,4103.9,No,1_Low,0.030060973681556757
3345-PBBFH,8,Month-to-month,DSL,393.45,Yes,2_Medium,0.4978868101622297
0196-JTUQI,9,Month-to-month,Fiber optic,633.85,Yes,3_High,0.8160891767221677
4922-CVPDX,26,Two year,DSL,1905.7,No,1_Low,0.12667003228774792
6500-JVEGC,68,One year,Fiber optic,7110.75,No,1_Low,0.26486663415538425
9136-ALYBR,1,Month-to-month,DSL,24.45,Yes,3_High,0.8044355242444027
6283-GITPX,71,Two year,DSL,5522.7,No,1_Low,0.01288184074847063
0017-IUDMW,72,Two year,Fiber optic,8456.75,No,1_Low,0.16409101132892698
4183-MYFRB,21,Month-to-month,Fiber optic,1862.9,Yes,3_High,0.7293857565431441
7315-WYOAW,13,Month-to-month,Fiber optic,1313.25,Yes,3_High,0.8164798301405969
7853-WNZSY,1,Month-to-month,No,19.75,Yes,2_Medium,0.47874185496311017
0178-CIIKR,3,Month-to-month,No,58.0,No,1_Low,0.3766322311483104
3249-VHRIP,62,Two year,DSL,2748.7,No,1_Low,0.018105232028471703
2348-KCJLT,44,One year,DSL,2722.2,No,1_Low,0.059904769614409534
3811-VBYBZ,7,Month-to-month,Fiber optic,673.25,Yes,3_High,0.8873349912582357
1282-IHQAC,70,One year,DSL,3011.65,No,1_Low,0.0409252426159101
8309-IEYJD,1,Month-to-month,Fiber optic,70.6,Yes,3_High,0.8526169505119261
7908-QCBCA,1,Month-to-month,Fiber optic,69.4,Yes,3_High,0.8125276644295802
3892-NXAZG,72,Two year,Fiber optic,8289.2,No,1_Low,0.14757640940232478
2680-XKKNJ,8,One year,DSL,469.25,No,1_Low,0.12825381304618322
7833-PKIHD,51,One year,DSL,3966.3,No,1_Low,0.10140203336369942
2270-CHBFN,44,Month-to-month,Fiber optic,4060.55,No,1_Low,0.266764768277948
1862-SKORY,40,Month-to-month,DSL,1637.4,No,1_Low,0.3856165110924887
8164-OCKUJ,59,Two year,No,1286.0,No,1_Low,0.002623866681695643
6599-CEBNN,34,Month-to-month,Fiber optic,2524.45,Yes,2_Medium,0.5017292307674978
6308-CQRBU,71,Two year,Fiber optic,7707.7,No,1_Low,0.18112200034357975
3082-VQXNH,3,Month-to-month,DSL,94.4,Yes,2_Medium,0.641496994709311
3635-QQRQD,62,Two year,No,1201.65,No,1_Low,0.00246644392450887
2853-CWQFQ,1,Month-to-month,DSL,59.55,Yes,2_Medium,0.625938473174647
0810-BDHAW,24,One year,DSL,1832.4,No,1_Low,0.33332506422265235
4553-DVPZG,62,Month-to-month,Fiber optic,6164.7,Yes,3_High,0.7518423286379571
7016-NVRIC,29,One year,Fiber optic,2656.7,No,1_Low,0.36726151520770844
7504-UWHNB,25,Month-to-month,Fiber optic,1729.35,Yes,2_Medium,0.6844044218598886
0973-KYVNF,72,Two year,DSL,5011.15,No,1_Low,0.013775753014769736
0447-BEMNG,48,Month-to-month,DSL,2145.0,No,1_Low,0.12677583418576585
9256-JTBNZ,11,Month-to-month,No,246.3,No,1_Low,0.24550476814102828
5736-YEJAX,69,Two year,DSL,5502.55,No,1_Low,0.0181791097084232
0575-CUQOV,60,One year,Fiber optic,5867.0,Yes,2_Medium,0.5107799904465724
2690-DVRVK,5,One year,No,99.45,No,1_Low,0.3105363067259831
5549-ZGHFB,50,Two year,No,1261.45,No,1_Low,0.006928907905992069
8378-LKJAF,38,Month-to-month,Fiber optic,3956.7,Yes,3_High,0.8074290694610472
9495-REDIY,25,One year,DSL,970.55,No,1_Low,0.32122812209567286
2245-ADZFJ,31,Two year,DSL,2471.6,No,1_Low,0.08596257100947106
2380-DAMQP,72,Two year,Fiber optic,8349.7,No,1_Low,0.15352876703785592
2898-LSJGD,21,One year,DSL,1157.05,Yes,2_Medium,0.478508523708061
0369-ZGOVK,28,One year,Fiber optic,1992.2,Yes,2_Medium,0.4763100007987118
8237-ULIXL,72,Two year,No,1871.85,No,1_Low,0.0014361673838813223
4549-ZDQYY,52,One year,DSL,3042.25,No,1_Low,0.02477702009179856
9564-KCLHR,1,Month-to-month,DSL,51.25,Yes,2_Medium,0.5118106106204491
1171-TYKUR,47,Month-to-month,No,1139.2,No,1_Low,0.051283962481212315
8337-MSSXB,14,Month-to-month,Fiber optic,1180.95,Yes,3_High,0.7925426301341422
1740-CSDJP,1,Month-to-month,DSL,35.25,Yes,3_High,0.8121007280842876
2636-SJDOU,64,One year,Fiber optic,5289.05,No,1_Low,0.16789271975205353
5630-IXDXV,47,Month-to-month,Fiber optic,4849.1,Yes,3_High,0.7739276901137873
9993-LHIEB,67,Two year,DSL,4627.65,No,1_Low,0.008640414390950923
4911-BANWH,31,Month-to-month,Fiber optic,2697.4,Yes,3_High,0.7951345849683447
5324-KTGCG,71,One year,No,1539.75,No,1_Low,0.004135425077428134
0504-HHAPI,27,Month-to-month,Fiber optic,2467.75,Yes,3_High,0.7292616129423027
4231-LZUYM,72,Two year,No,1887.0,No,1_Low,0.0013569872859435634
0224-NIJLP,8,Two year,No,165.5,No,1_Low,0.0834163225479266
9488-HGMJH,1,Month-to-month,Fiber optic,71.15,Yes,3_High,0.8958053889304077
1061-PNTHC,56,Month-to-month,Fiber optic,5953.0,Yes,2_Medium,0.5078296078993574
4908-XAXAY,49,One year,Fiber optic,4287.2,No,1_Low,0.3391567364613381
2397-BRLOM,8,Month-to-month,Fiber optic,583.45,Yes,3_High,0.856464032650908
3372-CDXFJ,13,One year,No,343.6,No,1_Low,0.1739076153280161
3244-DCJWY,1,Month-to-month,Fiber optic,70.25,Yes,3_High,0.8758567648370083
1299-AURJA,70,Two year,No,1685.9,No,1_Low,0.0015614395900688275
5229-DTFYB,41,Two year,Fiber optic,3959.15,No,1_Low,0.1695564988295698
9494-MRNYX,10,Month-to-month,Fiber optic,786.3,Yes,3_High,0.8391232781888008
8564-LDKFL,40,One year,Fiber optic,4178.65,Yes,2_Medium,0.5609569454195853
5644-PDMZC,2,Month-to-month,Fiber optic,161.5,Yes,3_High,0.8599202319799488
1629-DQQVB,14,Month-to-month,DSL,709.5,No,1_Low,0.3401002491020435
7945-HLKEA,60,One year,DSL,4039.5,No,1_Low,0.04502357676303537
2181-TIDSV,68,Two year,No,1303.25,No,1_Low,0.0015214452681692283
2528-HFYZX,17,Month-to-month,Fiber optic,1233.4,Yes,3_High,0.7566923272855607
1599-EAHXY,60,One year,No,1506.4,No,1_Low,0.009402028197002785
2576-HXMPA,1,Month-to-month,No,19.55,Yes,2_Medium,0.4090423575342818
1215-FIGMP,60,Month-to-month,Fiber optic,5450.7,Yes,2_Medium,0.5362277583630624
8595-SIZNC,22,One year,No,548.8,No,1_Low,0.10785435867876403
8883-GRDWQ,20,One year,DSL,1055.9,No,1_Low,0.1327496813328655
0601-WZHJF,14,Month-to-month,DSL,667.7,Yes,3_High,0.7612084473958316
5597-GLBUC,1,Month-to-month,Fiber optic,85.45,Yes,3_High,0.8825511646978308
6705-LNMDD,20,Month-to-month,DSL,1003.05,No,1_Low,0.2806372402676729
0318-ZOPWS,49,Two year,No,973.35,No,1_Low,0.005225674195473555
4776-XSKYQ,12,One year,DSL,368.85,No,1_Low,0.32624131232632453
5196-WPYOW,67,One year,DSL,3994.05,No,1_Low,0.011972161140215718
4566-GOLUK,47,Month-to-month,Fiber optic,5118.95,Yes,2_Medium,0.6825257882277134
2150-OEGBV,27,One year,No,562.6,No,1_Low,0.05544154178233059
1125-SNVCK,49,Month-to-month,DSL,2106.05,No,1_Low,0.1305302117844056
3442-ZHHCC,68,One year,DSL,5023.0,No,1_Low,0.05613911460927609
2621-UDNLU,3,Month-to-month,No,72.0,No,1_Low,0.3614310626615204
0691-JVSYA,53,One year,Fiber optic,5000.2,Yes,2_Medium,0.448327512685607
6963-KQYQB,70,Two year,No,1764.75,No,1_Low,0.0017598431483350633
1352-VHKAJ,27,Month-to-month,DSL,1957.1,No,1_Low,0.394211802490826
0404-SWRVG,3,Month-to-month,Fiber optic,229.55,Yes,3_High,0.8935820470821921
8884-ADFVN,7,Month-to-month,Fiber optic,700.85,Yes,3_High,0.9161292042434183
7860-KSUGX,72,Two year,DSL,4720.0,No,1_Low,0.00881959922123977
7654-YWJUF,43,One year,Fiber optic,3539.25,No,1_Low,0.1426169083519145
2999-AANRQ,21,Two year,DSL,1524.85,No,1_Low,0.04905153901955928
8943-URTMR,2,Month-to-month,Fiber optic,152.7,Yes,3_High,0.8537404987585938
7716-YTYHG,48,One year,Fiber optic,4029.95,Yes,2_Medium,0.4800997942249151
2882-WDTBA,69,Two year,DSL,5388.15,No,1_Low,0.011669709631745535
0407-BDJKB,60,Month-to-month,Fiber optic,5742.9,Yes,2_Medium,0.631263519440382
2612-RANWT,12,Month-to-month,Fiber optic,1164.3,Yes,3_High,0.8406440983980852
1456-TWCGB,4,Month-to-month,DSL,208.45,Yes,2_Medium,0.5266588121849455
7780-OTDSO,18,Month-to-month,Fiber optic,1742.95,Yes,3_High,0.8279049705556022
9308-ANMVE,47,Month-to-month,DSL,2654.05,No,1_Low,0.15902668941838594
8148-WOCMK,8,Two year,No,125.0,No,1_Low,0.0808432395984004
6345-ULYRW,44,One year,Fiber optic,3912.9,Yes,2_Medium,0.4151391725151468
5569-IDSEY,71,One year,Fiber optic,7472.15,Yes,2_Medium,0.44417446887006173
5844-QVTAT,33,One year,DSL,1955.4,No,1_Low,0.09487889358962014
9692-TUSXH,18,Month-to-month,Fiber optic,1740.7,Yes,3_High,0.8067236505358808
6825-UYPFK,23,Month-to-month,Fiber optic,1758.6,Yes,2_Medium,0.6714714783207858
7359-PTSXY,1,Month-to-month,DSL,45.75,Yes,3_High,0.7368258471551379
2669-OIDSD,48,Month-to-month,Fiber optic,4834.0,Yes,2_Medium,0.5444331142013841
9259-PACGQ,34,Month-to-month,DSL,2274.9,No,1_Low,0.15186396560619847
3777-XROBG,58,Two year,No,1079.65,No,1_Low,0.0024606729383628728
8910-LEDAG,34,Month-to-month,Fiber optic,2427.35,Yes,2_Medium,0.5515834001759604
1897-OKVMW,64,Two year,DSL,5817.45,No,1_Low,0.033869519152556385
2495-TTHBQ,4,One year,No,84.75,No,1_Low,0.31268793775369697
7134-MJPDY,66,One year,Fiber optic,6976.75,Yes,2_Medium,0.48184051616950735
5777-ZPQNC,12,One year,No,260.7,No,1_Low,0.20873953813599744
2587-YNLES,6,Two year,No,100.35,No,1_Low,0.09171839184579535
6627-CFOSN,59,Month-to-month,Fiber optic,5623.7,No,1_Low,0.3678215814294758
8118-LSUEL,23,Month-to-month,Fiber optic,2483.5,Yes,3_High,0.8715476553443745
5740-YHGTW,70,Month-to-month,Fiber optic,6669.05,Yes,2_Medium,0.4252491337502481
8707-HOEDG,70,Two year,Fiber optic,7689.8,No,1_Low,0.25967796377610924
2927-QRRQV,46,One year,Fiber optic,4312.5,Yes,2_Medium,0.5422007172815211
5918-VUKWP,32,One year,No,654.55,No,1_Low,0.038908461388037226
2649-HWLYB,65,Two year,DSL,4929.55,No,1_Low,0.013378507346915295
2011-TRQYE,18,Month-to-month,DSL,600.0,Yes,2_Medium,0.4498554444526663
1635-NZATJ,71,Two year,No,1789.65,No,1_Low,0.001831504182573568
1757-TCATG,35,One year,No,746.75,No,1_Low,0.033739432420500204
7627-JKIAZ,37,Month-to-month,Fiber optic,2839.65,Yes,2_Medium,0.570654431705676
3810-DVDQQ,72,Two year,Fiber optic,8308.9,No,1_Low,0.14310498463613094
6689-TCZHQ,5,Month-to-month,Fiber optic,378.4,Yes,3_High,0.8623620717013524
1761-AEZZR,1,Month-to-month,Fiber optic,79.55,Yes,3_High,0.9009214105591278
2384-OVPSA,38,Two year,No,735.9,No,1_Low,0.012193863636603063
4716-MRVEN,29,One year,No,599.3,No,1_Low,0.05108203452959222
5956-VKDTT,5,Month-to-month,Fiber optic,334.8,Yes,3_High,0.8914888071607612
3167-SNQPL,38,Month-to-month,Fiber optic,3741.85,Yes,3_High,0.8064488949273979
